RIP1	RIP2	RIP3	RIP4	RIP5	RIP6	ID	seqnames	start	end	GeneID	
10658	2.696481654	2.462700106	2.705451059	1.652761051	2.020226692	1.764177869	ref13940	chr4	133662232	133662632	Pigv
10659	1.736670744	2.126909358	1.812366263	1.480808368	1.180167605	1.518017282	ref13941	chr4	133663463	133663863	Pigv
10660	8.284328019	7.633281923	8.036179936	7.692481075	7.105639626	7.14590459	ref13942	chr4	133680066	133680466	Arid1a
10661	10.3682276	10.08882802	10.02466524	9.69549637	9.098515555	8.89298934	ref13943	chr4	133680853	133681253	Arid1a
10662	7.596017798	6.976632596	7.416329726	6.931497615	6.455487416	6.487286663	ref13944	chr4	133685001	133685401	Arid1a
10663	6.639857371	6.091021137	6.436603913	5.612697881	5.582627038	5.458803192	ref13945	chr4	133752821	133753221	Arid1a
10664	6.279405009	6.687202657	5.549800189	4.763867408	4.80465847	4.786400608	ref13946	chr4	133753281	133753681	Arid1a
10665	5.924974275	4.951220734	5.230328343	5.091412752	4.373647334	4.468239721	ref13947	chr4	133847355	133848066	Rps6ka1
10666	6.296982579	5.120677404	4.727974076	4.427326038	3.598540817	3.848864695	ref13948	chr4	134004752	134005152	Lin28a
10667	1.887087586	2.430816045	2.174936343	2.828079311	2.654098793	2.370976171	ref13949	chr4	134072499	134072899	Aim1l
10668	1.532656852	1.54691311	1.273500177	2.188254875	1.806101887	1.890494319	ref13950	chr4	134074268	134074668	Aim1l
10669	5.662461545	5.017121212	5.063249111	5.121007534	4.709140157	4.584940834	ref13951	chr4	134131110	134131633	Cep85
10670	3.2567821	2.941353705	2.62239532	3.113665559	2.324133379	1.40160779	ref13952	chr4	134251079	134251994	Grrp1
10671	5.578710195	5.105609956	5.288731117	5.082414625	4.573332924	4.502557178	ref13953	chr4	134278457	134278857	Pdik1l
10672	0.956796558	0.877737605	0.069141679	0.13122393	-2.837754303	0.121499871	ref13954	chr4	134314961	134315361	Trim63
10673	5.057012588	5.120677404	5.71675652	4.829872593	4.334173051	4.571532791	ref13955	chr4	134352586	134353353	Slc30a2
10674	4.138769187	3.944179749	4.000906943	4.505702547	4.623315811	4.682963176	ref13956	chr4	134356401	134357359	Extl1
10675	1.603915535	1.792490319	2.415944442	2.577907056	2.371699063	2.383306973	ref13957	chr4	134370927	134371327	Extl1
10676	3.117619352	3.671514121	3.81704275	3.704504626	3.719900852	3.752342733	ref13958	chr4	134371779	134372500	Extl1
10677	1.997060428	1.096747387	1.100168574	0.035008615	-0.115288279	-1.586319378	ref13959	chr4	134396895	134397295	Pafah2
10678	3.590819877	3.141757122	2.488094228	2.39619614	2.561416791	1.958001139	ref13960	chr4	134425495	134425895	Pafah2
10679	8.204544977	7.211736069	6.792913901	6.884818115	6.199518087	5.815697831	ref13961	chr4	134472672	134473072	Stmn1
10680	2.428548448	0.674920722	0.189435912	2.336898956	-0.030399381	0.52915784	ref13962	chr4	134521311	134521711	Aunip
10681	6.406918432	5.989343648	4.800608292	5.027214457	4.230486558	3.905533719	ref13963	chr4	134523126	134523526	Aunip
10682	3.481541536	3.255339298	3.320366782	2.70840908	1.379476413	1.782914432	ref13964	chr4	134526094	134526494	Mtfr1l
10683	2.262299105	2.446846155	2.556806978	1.68482226	1.107104143	1.449304532	ref13965	chr4	134703424	134703824	Man1c1
10684	4.781545201	3.826583518	3.880970077	3.089916956	2.74118441	2.214149159	ref13966	chr4	134746577	134747213	Ldlrap1
10685	5.011874312	4.366960446	4.814706402	5.382820869	5.435575084	5.153348737	ref13967	chr4	134809526	134809926	Tmem57
10686	5.580919529	4.87921502	6.304635662	6.465316962	6.152633349	6.171681696	ref13968	chr4	134811095	134811495	Tmem57
10687	4.819463153	4.280155618	5.541346873	5.419010769	5.183503318	5.126092982	ref13969	chr4	134812485	134812885	Tmem57
10688	6.875884742	6.186002026	6.977599569	7.116239502	6.874084717	6.702469812	ref13970	chr4	134828190	134828590	Tmem57
10689	5.864594224	5.785416344	5.563779901	6.167840699	5.888123156	5.601527532	ref13971	chr4	134926935	134927335	Rsrp1
10690	5.113046623	4.603425131	3.422096669	3.439122465	2.85712589	2.186270126	ref13972	chr4	134934281	134934681	Syf2
10691	1.768034915	1.356391204	1.326939436	-0.179116191	-0.515826208	0.437527364	ref13973	chr4	135176032	135176432	Runx3
10692	3.373534346	2.747900168	2.174936343	1.863528147	1.710682322	2.069032451	ref13974	chr4	135416079	135416479	Rcan3
10693	3.403801786	2.859889604	3.710486649	3.802736463	3.663684842	3.559358078	ref13975	chr4	135450188	135450588	Nipal3
10694	3.854584947	3.601636296	4.193038149	3.880931193	3.865457164	3.964170906	ref13976	chr4	135451983	135452383	Nipal3
10695	3.423632958	2.695193118	3.434322971	2.165712306	1.180167605	1.425653264	ref13977	chr4	135542069	135542469	Grhl3
10696	4.881721077	5.564467733	4.865251843	4.277689959	4.128029982	3.951804873	ref13978	chr4	135705470	135706216	Ifnlr1
10697	6.345869781	5.914946974	5.993696028	5.88524935	5.574180322	5.388668734	ref13979	chr4	135866952	135867560	Srsf10
10698	6.093836019	5.419691107	4.455472806	4.398614741	3.637979128	3.526380755	ref13980	chr4	135871973	135872566	Pnrc2
10699	6.44743934	6.06269422	6.161209359	5.614779692	5.335173187	5.111343256	ref13981	chr4	136010325	136010725	Tceb3
10700	2.821333141	2.681709888	1.774398413	1.746883228	1.498529085	0.84664003	ref13982	chr4	136192841	136193241	E2f2
10701	3.029776003	3.442855295	3.750150867	2.628238731	2.74118441	2.721109148	ref13983	chr4	136248199	136248861	Tcea3
10702	4.682146738	4.197298686	4.537101569	3.63235484	3.487776029	3.386373276	ref13984	chr4	136290939	136291644	Zfp46
10703	7.344244941	6.398726536	6.507752754	6.446738741	6.133214358	6.025934815	ref13985	chr4	136339490	136339890	Hnrnpr
10704	6.994162202	6.38631173	6.653450637	6.147852521	6.068535044	5.807714518	ref13986	chr4	136540463	136541427	Luzp1
10705	7.219334669	6.727950067	7.042932616	6.577373416	6.076929802	6.018048522	ref13987	chr4	136541770	136542474	Luzp1
10706	4.601741164	3.938522114	4.088611543	3.788052417	3.605189193	3.34914037	ref13988	chr4	136542613	136543013	Luzp1
10707	6.155913272	5.841060114	5.941113858	5.322959765	5.041216207	4.90446466	ref13989	chr4	136543077	136543477	Luzp1
10708	5.683175397	5.056830922	5.121118969	4.613739162	3.972174563	3.817402808	ref13990	chr4	136545095	136545696	Luzp1
10709	6.802996539	5.865118119	5.890984969	5.977118607	5.282224307	5.232156285	ref13991	chr4	136545826	136546672	Luzp1
10710	5.249856042	5.523484615	5.411312993	5.24446198	5.018982453	5.107632141	ref13992	chr4	136654203	136654603	Ephb2
10711	3.245684391	3.938522114	3.984371575	3.226876169	3.044888746	3.010615765	ref13993	chr4	136770958	136771358	Ephb2
10712	3.188878036	3.725077397	3.293772572	2.119542125	2.020226692	1.819672982	ref13994	chr4	136819012	136819620	Ephb2
10713	3.452877778	3.776723003	3.23906668	2.275059703	1.917133199	1.472574311	ref13995	chr4	136979637	136980184	Zbtb40
10714	3.153688607	3.1996657	3.409765867	1.835239102	1.759180839	1.855518181	ref13996	chr4	136995151	136995551	Zbtb40
10715	2.949975292	2.681709888	2.579002724	1.776940462	1.685807653	1.301205893	ref13997	chr4	137296734	137297134	Wnt4
10716	6.871379132	7.199370036	7.455847678	6.143533072	5.740429665	5.995132304	ref13998	chr4	137569633	137570314	Hspg2
10717	7.23485146	7.251636792	7.261112786	7.848789806	7.553059529	7.595743855	ref13999	chr4	137656126	137656730	Usp48
10718	7.395353054	7.012079757	6.904780208	7.74854327	7.452494988	7.662082628	ref14000	chr4	137656774	137657587	Usp48
10719	5.22181444	5.085272068	5.813536807	5.728735881	5.325140496	5.435308402	ref14001	chr4	138125961	138126704	Eif4g3
10720	4.614738504	4.089107325	4.66711324	4.446154299	4.369748156	4.315754202	ref14002	chr4	138146084	138146484	Eif4g3
10721	3.802523291	3.394083494	3.37212821	4.174207101	4.09061602	4.215873839	ref14003	chr4	138206031	138206431	Eif4g3
10722	4.955094263	4.124419806	4.66711324	5.112192669	4.852942141	4.856624118	ref14004	chr4	138206488	138206888	Eif4g3
10723	2.523496852	0.969368081	1.47631706	1.107764957	0.722960651	0.28814974	ref14005	chr4	138394051	138394451	Fam43b
10724	6.942692184	7.370904034	7.249050769	6.327409588	5.870294949	6.061858418	ref14006	chr4	138439196	138439596	Mul1
10725	4.045859727	3.273429755	2.946459159	4.256512403	3.961851119	4.309306392	ref14007	chr4	138456653	138457053	Camk2n1
10726	0.843585948	-0.529437776	1.567947536	0.603292374	0.455027446	-0.448815854	ref14008	chr4	138719604	138720004	Ubxn10
10727	1.418700662	0.304552273	1.218005064	0.791737464	0.77105494	0.949733523	ref14009	chr4	138720181	138720581	Ubxn10
10728	4.052243344	3.615885252	3.835598569	3.410647296	2.995135711	2.91193149	ref14010	chr4	138895433	138895833	Otud3
10729	1.887087586	1.605211751	1.988523218	2.119542125	1.379476413	1.562072462	ref14011	chr4	139058432	139058832	Tmco4
10730	2.821333141	1.841818031	2.25982524	2.72392208	1.851544858	2.099247064	ref14012	chr4	139102074	139102474	Minos1
10731	1.704609535	1.389943764	1.47631706	1.480808368	1.829002289	1.449304532	ref14013	chr4	139298535	139298935	Pqlc2
10732	6.773357626	6.7667802	5.873132367	5.444984704	5.028906448	4.66792191	ref14014	chr4	139347360	139347760	Mrto4
10733	4.931048789	5.305651469	4.692784647	4.139923625	3.961851119	4.012601581	ref14015	chr4	139375405	139375805	Emc1
10734	2.559792982	2.185405007	1.812366263	1.68482226	-0.115288279	0.615314484	ref14016	chr4	139616393	139616793	Iffo2
10735	4.083744487	4.178221449	4.025359987	2.964930179	2.307923152	2.358539068	ref14017	chr4	139648375	139648775	Aldh4a1
10736	0.514278322	0.829643317	1.160289567	2.253843217	1.938349685	2.186270126	ref14018	chr4	139962867	139963267	Klhdc7a
10737	2.850927923	2.524429096	2.488094228	3.680853358	3.719900852	3.79911166	ref14019	chr4	139963427	139964212	Klhdc7a
10738	-0.016236394	0.61942561	0.403560718	0.731616471	0.332170698	1.106702869	ref14020	chr4	139964621	139965021	Klhdc7a
10739	-0.864233301	-0.098803422	-0.366957436	1.776940462	0.817597526	1.045948838	ref14021	chr4	139965571	139965971	Klhdc7a
10740	1.943121621	2.045032351	2.339995589	3.248489982	3.044888746	3.080437214	ref14022	chr4	139966039	139967046	Klhdc7a
10741	1.532656852	1.136824827	1.037432819	1.776940462	1.979868955	2.099247064	ref14023	chr4	140034351	140034751	Igsf21
10742	-0.378806474	-0.29811223	-4.454420278	-0.916081785	-1.700250779	-1.10089255	ref14024	chr4	140086873	140087273	Igsf21
10743	2.744575942	2.381628496	1.988523218	3.237723551	2.974743922	3.18978461	ref14025	chr4	140090139	140090796	Igsf21
10744	4.020038992	3.418675482	3.56238801	3.204933616	3.13952562	3.434567989	ref14026	chr4	140194380	140195013	Igsf21
10745	5.374808249	5.365906999	4.559600193	5.172794771	4.955361252	4.923587554	ref14027	chr4	140514665	140515065	Arhgef10l
10746	5.879030317	5.152793517	5.027379154	4.501208166	3.919802386	3.548449178	ref14028	chr4	141115275	141115884	Szrd1
10747	4.811958871	4.297939449	4.270093576	3.780653965	3.253945531	3.643781139	ref14029	chr4	141199740	141200140	Fbxo42
10748	7.290584808	6.84219684	6.897071132	6.613218615	6.178496852	6.079963811	ref14030	chr4	141200327	141201124	Fbxo42
10749	5.298997048	6.107502015	6.09536439	6.146414141	5.873052131	5.694760619	ref14031	chr4	141308405	141308805	Epha2
10750	6.142513532	6.188387632	6.835022298	6.829424481	6.486426244	6.333735677	ref14032	chr4	141328809	141329209	Epha2
10751	1.704609535	1.422733699	0.903131727	0.958387333	0.197869607	0.437527364	ref14033	chr4	141383634	141384034	Fam131c
10752	7.117238845	6.916746519	7.028891677	7.58721394	7.064620811	7.055852685	ref14034	chr4	141467864	141468992	Spen
10753	5.263675066	4.885109594	5.341619331	5.421391455	4.886077263	4.800261676	ref14036	chr4	141471545	141471945	Spen
10754	6.619582476	6.545518079	6.744638546	7.062342681	6.585571744	6.705541992	ref14037	chr4	141472740	141473140	Spen
10755	7.334457285	7.00803387	7.254232558	7.391043111	7.012432535	6.999394331	ref14038	chr4	141473918	141474664	Spen
10756	8.199880702	8.197150618	7.982551468	8.543486446	8.224426786	8.067719879	ref14039	chr4	141475034	141475434	Spen
10757	7.222168345	7.01879779	7.259395803	7.39286393	7.051901755	6.984295344	ref14040	chr4	141475545	141476237	Spen
10758	8.706001914	8.476308803	8.588094109	8.731976141	8.606121668	8.519501851	ref14041	chr4	141476542	141476942	Spen
10759	7.108076422	6.769172729	7.046919341	7.412742714	7.079617776	7.08634168	ref14042	chr4	141477183	141477583	Spen
10760	8.591778797	8.388258599	8.382616266	8.611004194	8.393826906	8.382251425	ref14043	chr4	141478687	141479087	Spen
10761	3.10539305	1.792490319	3.434322971	4.379151443	3.935714625	4.108560815	ref14044	chr4	141494187	141494587	Spen
10762	9.465861933	9.566704426	9.444464482	9.700160722	9.441217776	9.373923949	ref14045	chr4	141516894	141517294	Spen
10763	9.633285926	9.888643982	9.809509078	9.942469128	9.820144681	9.78200519	ref14046	chr4	141521773	141522173	Spen
10764	6.577050971	6.415115154	6.022325926	6.913852319	6.514951264	6.444531647	ref14047	chr4	141538091	141538491	Spen
10765	1.736670744	1.175818958	1.522859646	1.366852179	1.379476413	1.326968989	ref14048	chr4	141614192	141614592	AI507597
10766	3.659328655	3.52820085	3.710486649	3.429693052	3.429032238	3.080437214	ref14050	chr4	141631843	141632243	Plekhm2
10767	6.721230049	6.021810729	6.220654643	5.827181833	5.34513659	5.221894036	ref14051	chr4	141684165	141684565	Ddi2
10768	6.972448293	6.496303636	6.38714407	6.063486315	5.413017829	5.295508359	ref14053	chr4	141684999	141685399	Rsc1a1
10769	1.457694794	1.055524725	2.084738534	2.022517671	1.634733468	1.625731099	ref14055	chr4	141761931	141762331	Dnajc16
10770	3.854584947	4.436848228	4.625064506	4.251169082	3.956661563	3.996637987	ref14056	chr4	141763243	141763643	Dnajc16
10771	2.326908187	1.136824827	1.567947536	1.480808368	1.180167605	0.982523458	ref14057	chr4	141813612	141814012	Casp9
10772	-0.378806474	-1.146109136	-0.062102855	-1.653047379	-0.636120442	-0.969648017	ref14058	chr4	141968900	141969486	Fhad1
10773	1.111519153	1.055524725	1.378469737	2.415432359	1.806101887	1.472574311	ref14059	chr4	142028323	142029061	4930455G09Rik
10774	2.428548448	2.313322482	3.013185273	3.341934546	3.236922383	2.824202641	ref14060	chr4	142030984	142031384	Tmem51
10775	3.403801786	4.094205193	3.81704275	3.928571679	3.398738315	3.857729208	ref14061	chr4	142031861	142032261	Tmem51
10776	2.62975554	2.640487225	2.511364007	3.053544566	2.547676734	2.787560797	ref14062	chr4	142037268	142037841	Tmem51
10777	1.206156027	1.286850271	1.920619154	1.746883228	2.258170117	1.924642542	ref14063	chr4	142067542	142067942	Tmem51
10778	2.865500724	1.322039699	2.98020795	2.898126808	2.922466643	3.469686032	ref14064	chr4	142123515	142123915	Kazn
10779	5.72772531	4.905552983	4.692784647	4.819079313	4.150930384	4.004641864	ref14065	chr4	143128453	143129157	Prdm2
10780	5.97958309	5.59535785	5.15844822	5.061198139	4.613456809	4.418182015	ref14066	chr4	143131614	143132014	Prdm2
10781	6.982510722	6.344140074	6.895966465	6.378538964	6.050380085	5.797384915	ref14067	chr4	143132051	143132872	Prdm2
10782	4.958496847	4.280155618	5.219771991	4.369320434	4.002708931	4.059459124	ref14068	chr4	143132904	143133304	Prdm2
10783	6.189602098	5.750324187	6.418254603	5.665871966	5.294616896	5.308498386	ref14069	chr4	143133923	143134682	Prdm2
10784	6.50441866	5.874037437	6.103043424	6.127583517	5.732860419	5.666030677	ref14070	chr4	143135332	143135947	Prdm2
10785	3.966968363	4.220795867	4.256386156	4.364379693	4.007735748	3.905533719	ref14071	chr4	143267438	143267838	Pdpn
10786	5.989596051	6.024483625	5.351323595	4.413041812	4.168992529	3.835464954	ref14072	chr4	143417312	143417712	Pramef8
10787	4.570950772	3.832696641	3.680006043	3.429693052	2.729060851	2.920417956	ref14073	chr4	143419195	143419894	Pramef8
10788	1.97034309	2.241621017	1.812366263	1.716186431	0.77105494	0.615314484	ref14074	chr4	144331125	144331525	Gm13128
10789	3.055424591	1.741416134	2.745252067	2.489910575	1.581784589	1.165001509	ref14075	chr4	144392516	144393064	Pramef12
10790	3.897761088	3.622957301	3.700397832	4.558570571	4.25605937	4.312533899	ref14076	chr4	144974850	144975250	Vps13d
10791	4.972027498	4.831170787	5.373716207	5.451988092	5.439300573	5.16589399	ref14077	chr4	145148540	145149160	Vps13d
10792	3.518894951	3.426780532	4.149206067	4.324232545	4.247585366	3.984548293	ref14078	chr4	145152599	145152999	Vps13d
10793	6.118380067	6.296281497	6.060293777	6.331212829	6.186277199	6.052237208	ref14079	chr4	145154526	145155230	Vps13d
10794	6.358803037	6.927496904	6.755642206	6.891702447	6.679915085	6.546737187	ref14080	chr4	145155259	145156055	Vps13d
10795	5.307026911	5.557102331	5.604924183	5.651747566	5.662888433	5.326170818	ref14081	chr4	145156102	145156502	Vps13d
10796	3.861871301	4.216126947	3.967644489	3.101840123	2.666866089	2.815129057	ref14082	chr4	145214416	145215096	Tnfrsf1b
10797	2.074366155	2.277917146	2.145492565	1.480808368	1.180167605	1.106702869	ref14083	chr4	145215578	145215978	Tnfrsf1b
10798	6.813368901	6.443354756	6.805911241	7.076006824	6.963469035	6.781459369	ref14084	chr4	145464446	145465240	Smarca5-ps
10799	6.043458569	6.015106744	5.76595805	6.081662241	6.184058521	5.872565662	ref14088	chr4	145465308	145465708	Smarca5-ps
10800	4.254015666	4.280155618	3.87200921	4.571490314	4.369748156	4.27662787	ref14092	chr4	145465893	145466293	Smarca5-ps
10801	6.490383413	6.13497086	5.989559265	6.297913462	6.057669507	5.972866488	ref14096	chr4	145466476	145467503	Smarca5-ps
10802	5.578710195	4.75274414	4.990594568	5.091412752	4.62658723	4.34441796	ref14100	chr4	145622057	145622457	Gm13212
10803	1.828788946	0.728359981	2.391069773	1.586418556	0.394906454	1.106702869	ref14101	chr4	145622792	145623310	Gm13212
10804	-0.864233301	-2.24564481	-0.206492764	-1.363540762	-2.352327476	-2.033778355	ref14102	chr4	145623969	145624489	Gm13212
10805	-0.24756194	-0.805072219	0.189435912	-2.501044285	-3.574719897	-1.586319378	ref14103	chr4	145690158	145690558	Gm13242
10806	2.284158539	2.241621017	2.391069773	1.863528147	1.895600038	1.193290554	ref14104	chr4	145693796	145694196	Gm13242
10807	4.318988523	3.636998239	4.193038149	3.831663648	3.670040337	3.463892068	ref14105	chr4	145700846	145701246	Gm13242
10808	8.527081902	7.804009293	8.402199776	8.55220284	8.258038286	8.298461677	ref14106	chr4	145702490	145703135	Gm13242
10809	6.075150015	5.48906481	5.711742805	6.143533072	5.815449059	5.623783704	ref14107	chr4	145703882	145704353	Gm13242
10810	1.061766118	0.373265023	-0.994988659	1.199395433	0.862685415	0.339680041	ref14108	chr4	145827547	145827947	Znf41-ps
10811	8.398957639	7.618762454	8.549624582	8.767965477	8.797691756	8.433919815	ref14111	chr4	145827961	145828361	Znf41-ps
