"seqnames" "start" "end" "RIP4" "RIP5" "RIP6" "RIP1" "RIP2" "RIP3" "GeneID"
"11619" "chr2" 105869071 105869471 44 50 77 56 38 53 "Elp4"
"11620" "chr2" 105875392 105875792 20 39 49 47 38 51 "Elp4"
"11621" "chr2" 105881892 105882292 51 50 63 52 89 64 "Elp4"
"11622" "chr2" 105882744 105883144 48 48 31 47 24 60 "Elp4"
"11623" "chr2" 105884486 105884886 13 5 15 8 15 13 "Elp4"
"11624" "chr2" 105885249 105887232 342 383 501 348 275 446 "Elp4"
"11625" "chr2" 106777389 106777789 3 3 3 4 13 11 "Mpped2"
"11626" "chr2" 106777853 106778253 4 4 1 8 5 14 "Mpped2"
"11627" "chr2" 106867833 106868233 40 39 52 61 68 31 "Mpped2"
"11628" "chr2" 106964508 106964908 1057 993 1081 1003 668 347 "Arl14ep"
"11629" "chr2" 106965301 106965701 284 314 286 297 253 122 "Arl14ep"
"11630" "chr2" 106967059 106967459 151 139 158 79 64 19 "Arl14ep"
"11631" "chr2" 106968995 106969395 2217 2791 2663 1484 922 716 "Arl14ep"
"11632" "chr2" 109112875 109113275 1 4 11 2 1 2 "Mettl15"
"11633" "chr2" 109263658 109264058 54 85 84 65 37 59 "Mettl15"
"11634" "chr2" 109313160 109314258 317 355 389 264 415 292 "Kif18a"
"11635" "chr2" 109333225 109333797 113 123 112 129 75 90 "Kif18a"
"11636" "chr2" 109693650 109694050 18 26 7 15 1 3 "Bdnf"
"11637" "chr2" 109723641 109724041 92 118 89 176 192 127 "Bdnf"
"11638" "chr2" 109909536 109909936 170 188 156 233 194 72 "Platr8"
"11639" "chr2" 109917661 109918061 838 946 1090 965 1671 916 "Lgr4"
"11640" "chr2" 110011772 110012172 3983 4117 4760 4112 3301 4252 "Lgr4"
"11641" "chr2" 110012433 110012833 4311 5014 5537 4612 5267 4639 "Lgr4"
"11642" "chr2" 110032158 110032558 93 50 87 397 173 129 "Ccdc34"
"11643" "chr2" 110032158 110032558 93 50 87 397 173 129 "Ccdc34os"
"11644" "chr2" 110040403 110040803 328 219 342 1873 671 405 "Ccdc34"
"11645" "chr2" 110040403 110040803 328 219 342 1873 671 405 "Ccdc34os"
"11646" "chr2" 112266211 112266611 372 401 559 315 472 338 "Slc12a6"
"11647" "chr2" 112266826 112267226 67 51 67 35 44 57 "Slc12a6"
"11648" "chr2" 112362943 112363343 446 396 391 605 352 387 "Emc4"
"11649" "chr2" 112362943 112363343 446 396 391 605 352 387 "Slc12a6"
"11650" "chr2" 112412556 112412956 321 296 367 699 477 317 "Katnbl1"
"11651" "chr2" 112528993 112529393 17 19 21 28 41 53 "Aven"
"11652" "chr2" 112631739 112632139 58 65 84 52 60 29 "Ryr3"
"11653" "chr2" 112649255 112649655 84 98 86 29 30 52 "Ryr3"
"11654" "chr2" 112649992 112650392 84 92 122 81 59 67 "Ryr3"
"11655" "chr2" 112652530 112652930 176 197 203 198 317 164 "Ryr3"
"11656" "chr2" 112652960 112653360 773 959 1105 570 782 762 "Ryr3"
"11657" "chr2" 112653447 112653847 134 186 180 123 237 139 "Ryr3"
"11658" "chr2" 112706097 112706497 0 2 4 4 10 2 "Ryr3"
"11659" "chr2" 113441281 113442555 138 128 146 196 176 162 "Fmn1"
"11660" "chr2" 113833837 113834237 1560 1538 1655 2631 1767 1277 "Arhgap11a"
"11661" "chr2" 113848161 113848561 1333 1314 1490 2713 2278 1233 "Arhgap11a"
"11662" "chr2" 114195420 114195820 76 61 54 154 81 75 "Zfp770"
"11663" "chr2" 114195885 114196285 126 109 129 419 338 166 "Zfp770"
"11664" "chr2" 114196340 114196740 354 274 324 1007 799 484 "Zfp770"
"11665" "chr2" 114196942 114197342 170 121 157 494 302 267 "Zfp770"
"11666" "chr2" 114552419 114553438 10 10 6 13 12 26 "Dph6"
"11667" "chr2" 114553490 114554535 58 61 100 83 58 76 "Dph6"
"11668" "chr2" 114554995 114555395 25 26 30 27 32 36 "Dph6"
"11669" "chr2" 115776928 115777328 658 643 670 949 682 340 "BC052040"
"11670" "chr2" 115864031 115864431 46 42 45 69 47 72 "Meis2"
"11671" "chr2" 117177357 117177757 1125 1086 1307 2023 1693 1180 "Spred1"
"11672" "chr2" 117178073 117178473 501 614 701 634 737 467 "Spred1"
"11673" "chr2" 118125205 118125605 8 3 18 39 131 122 "Thbs1"
"11674" "chr2" 118422065 118422639 104 103 121 107 86 56 "Eif2ak4"
"11675" "chr2" 118531827 118532500 333 239 335 271 200 108 "Bmf"
"11676" "chr2" 118746324 118746724 27 12 17 25 35 10 "Inafm2"
"11677" "chr2" 118834155 118834555 249 212 281 500 625 263 "Knstrn"
"11678" "chr2" 118916385 118916785 34 45 28 78 87 52 "Bahd1"
"11679" "chr2" 118927919 118928319 22 17 21 20 48 40 "Chst14"
"11680" "chr2" 119018574 119019245 70 60 49 270 166 93 "Ccdc32"
"11681" "chr2" 119034845 119035245 106 118 127 285 334 84 "Rpusd2"
"11682" "chr2" 119038317 119038717 622 476 559 1469 1389 626 "Rpusd2"
"11683" "chr2" 119041573 119041973 41 50 56 76 81 76 "Rpusd2"
"11684" "chr2" 119068954 119069354 173 169 201 201 256 174 "Casc5"
"11685" "chr2" 119070505 119071211 909 1064 933 874 964 990 "Casc5"
"11686" "chr2" 119071834 119072234 296 350 340 346 314 308 "Casc5"
"11687" "chr2" 119135149 119135549 196 149 215 395 288 185 "Rad51"
"11688" "chr2" 119237938 119238338 109 147 140 106 87 62 "Spint1"
"11689" "chr2" 119244976 119245376 151 204 218 114 137 91 "Spint1"
"11690" "chr2" 119249017 119249417 591 624 684 513 972 534 "Spint1"
"11691" "chr2" 119269180 119270327 307 269 319 153 164 61 "Rhov"
"11692" "chr2" 119293598 119293998 335 294 314 572 675 339 "Vps18"
"11693" "chr2" 119294300 119294700 73 95 111 156 106 82 "Vps18"
"11694" "chr2" 119296929 119297641 305 252 316 541 547 197 "Vps18"
"11695" "chr2" 119297904 119298304 63 58 91 129 152 52 "Vps18"
"11696" "chr2" 119353434 119354075 846 644 852 365 260 142 "Chac1"
"11697" "chr2" 119520200 119520600 25 24 41 99 49 66 "Exd1"
"11698" "chr2" 119599616 119600016 1266 1588 1821 1787 1729 1037 "1700020I14Rik"
"11699" "chr2" 119600119 119600519 211 308 364 221 210 203 "1700020I14Rik"
"11700" "chr2" 119659698 119660098 78 65 101 96 181 76 "Ndufaf1"
"11701" "chr2" 119660151 119660551 310 299 289 591 476 265 "Ndufaf1"
"11702" "chr2" 119711826 119712226 138 126 142 476 204 144 "Rtf1"
"11703" "chr2" 119750786 119751186 48 40 55 61 67 39 "Itpka"
"11704" "chr2" 119763982 119764382 129 115 155 144 215 101 "Rpap1"
"11705" "chr2" 119767548 119767948 269 251 345 359 499 255 "Rpap1"
"11706" "chr2" 119816514 119816914 299 295 329 217 270 161 "Tyro3"
"11707" "chr2" 119902645 119903531 5724 7065 7527 4702 4861 3815 "Mga"
"11708" "chr2" 119916355 119916755 1652 1922 1938 1385 1446 1116 "Mga"
"11709" "chr2" 119916829 119917229 3714 4483 4720 3777 3656 2894 "Mga"
"11710" "chr2" 119923576 119924115 1813 2222 2286 1596 1510 1534 "Mga"
"11711" "chr2" 119941520 119941978 1048 1089 1283 707 468 544 "Mga"
"11712" "chr2" 119947009 119947409 1354 1393 1482 1418 1184 890 "Mga"
"11713" "chr2" 119947894 119948294 18677 19665 21977 16055 16660 11651 "Mga"
"11714" "chr2" 119950890 119951290 560 681 750 452 558 310 "Mga"
"11715" "chr2" 119963666 119964066 4395 4052 4058 4153 4708 2085 "Mga"
"11716" "chr2" 119964301 119964701 9999 10295 10076 8028 10493 5467 "Mga"
"11717" "chr2" 120023797 120024197 35 38 70 128 62 74 "Mapkbp1"
"11718" "chr2" 120041709 120042109 180 221 279 193 277 178 "Pla2g4b"
"11719" "chr2" 120041709 120042109 180 221 279 193 277 178 "Gm28042"
"11720" "chr2" 120090491 120091192 401 300 369 1091 671 455 "Ehd4"
"11721" "chr2" 120091200 120091600 79 48 77 190 122 53 "Ehd4"
"11722" "chr2" 120238106 120238506 32 42 25 14 12 14 "Pla2g4e"
"11723" "chr2" 120300188 120300588 25 19 20 58 83 24 "Pla2g4f"
"11724" "chr2" 120317470 120317870 188 183 233 366 368 299 "Vps39"
"11725" "chr2" 120404378 120404778 29 26 41 29 28 21 "Ganc"
"11726" "chr2" 120523892 120524559 1563 1551 1822 3303 3568 1740 "Zfp106"
"11727" "chr2" 120533556 120533956 1539 1386 1647 2834 1866 1678 "Zfp106"
"11728" "chr2" 120534784 120535373 3633 3574 3917 5281 4379 3366 "Zfp106"
"11729" "chr2" 120535454 120535854 1445 1500 1664 3113 2538 1435 "Zfp106"
"11730" "chr2" 120718228 120718628 311 301 327 300 350 283 "Cdan1"
"11731" "chr2" 120739375 120740320 554 652 804 517 396 442 "Ttbk2"
"11732" "chr2" 120745762 120746162 576 577 804 662 690 442 "Ttbk2"
"11733" "chr2" 120748393 120748793 203 222 284 236 387 180 "Ttbk2"
"11734" "chr2" 120811248 120811648 2 0 3 8 12 2 "Ttbk2"
"11735" "chr2" 120831877 120832277 43 25 51 22 39 49 "Ttbk2"
"11736" "chr2" 121138400 121138897 90 82 79 170 132 96 "Lcmt2"
"11737" "chr2" 121139021 121139421 335 298 328 603 628 266 "Lcmt2"
"11738" "chr2" 121166195 121166595 60 41 41 130 151 66 "Zscan29"
"11739" "chr2" 121169735 121170135 40 44 62 155 158 67 "Zscan29"
"11740" "chr2" 121170300 121170700 15 8 21 55 41 17 "Zscan29"
"11741" "chr2" 121180504 121180904 26 27 40 28 24 31 "Tubgcp4"
"11742" "chr2" 121204856 121205256 248 244 275 357 441 262 "Trp53bp1"
"11743" "chr2" 121207582 121207982 79 84 111 119 110 76 "Trp53bp1"
"11744" "chr2" 121209172 121209572 23 30 44 64 32 30 "Trp53bp1"
"11745" "chr2" 121211191 121211591 240 263 284 367 327 251 "Trp53bp1"
"11746" "chr2" 121215631 121216031 605 545 684 1174 1186 694 "Trp53bp1"
"11747" "chr2" 121235602 121236357 1920 1961 2207 3172 4103 2614 "Trp53bp1"
"11748" "chr2" 121236435 121236835 513 547 675 1126 1413 701 "Trp53bp1"
"11749" "chr2" 121300444 121300844 252 225 295 511 363 200 "Map1a"
"11750" "chr2" 121301115 121302363 954 784 907 1597 1280 806 "Map1a"
"11751" "chr2" 121302459 121303049 387 288 315 544 467 239 "Map1a"
"11752" "chr2" 121303613 121304013 812 779 908 1521 994 624 "Map1a"
"11753" "chr2" 121304143 121304899 721 577 730 1186 1045 573 "Map1a"
"11754" "chr2" 121304903 121305303 40 46 47 67 54 40 "Map1a"
"11755" "chr2" 121306509 121307186 109 95 98 192 157 89 "Map1a"
"11756" "chr2" 121311269 121311669 45 62 72 81 58 41 "Ppip5k1"
"11757" "chr2" 121311803 121312203 68 64 84 61 91 34 "Ppip5k1"
"11758" "chr2" 121437630 121438030 1647 1665 2076 2531 3086 3004 "Pdia3"
"11759" "chr2" 121461642 121462042 12 0 5 8 13 6 "Mfap1b"
"11760" "chr2" 121742769 121743169 68 78 100 300 175 145 "Frmd5"
"11761" "chr2" 121883888 121884288 12 14 21 27 23 36 "Casc4"
"11762" "chr2" 122065013 122065413 500 541 619 577 528 403 "Spg11"
"11763" "chr2" 122684581 122685366 605 734 807 456 475 491 "Slc30a4"
"11764" "chr2" 122701989 122702389 52 35 57 50 77 49 "Slc30a4"
"11765" "chr2" 124665740 124666140 9 11 19 16 19 18 "Sema6d"
"11766" "chr2" 125301521 125301921 160 178 198 98 75 129 "Fbn1"
"11767" "chr2" 125563507 125563907 592 496 681 891 1335 780 "Cep152"
"11768" "chr2" 125579510 125579910 681 725 851 1130 1510 909 "Cep152"
"11769" "chr2" 125673479 125673977 713 536 513 1110 1051 398 "Eid1"
"11770" "chr2" 125673479 125673977 713 536 513 1110 1051 398 "Shc4"
"11771" "chr2" 125739388 125739957 406 397 542 618 663 314 "Secisbp2l"
"11772" "chr2" 125740232 125740632 1384 1273 1485 1930 1862 1063 "Secisbp2l"
"11773" "chr2" 125831914 125832314 1599 1350 1593 3418 2880 1395 "Cops2"
"11774" "chr2" 125950937 125951337 126 112 146 112 73 106 "Galk2"
"11775" "chr2" 125951342 125951742 70 68 101 92 28 76 "Galk2"
"11776" "chr2" 125952028 125952428 49 71 80 58 38 79 "Galk2"
"11777" "chr2" 125955097 125955681 109 158 197 135 68 89 "Galk2"
"11778" "chr2" 125956367 125956767 89 107 114 85 69 59 "Galk2"
"11779" "chr2" 125999581 125999981 19 7 16 21 21 25 "Fam227b"
"11780" "chr2" 126035662 126036062 66 72 78 16 40 11 "Fgf7"
"11781" "chr2" 126035662 126036062 66 72 78 16 40 11 "Fam227b"
"11782" "chr2" 126088064 126088464 13 5 19 6 5 4 "Fgf7"
"11783" "chr2" 126088064 126088464 13 5 19 6 5 4 "Fam227b"
"11784" "chr2" 126089220 126089620 34 40 82 22 7 14 "Fgf7"
"11785" "chr2" 126089220 126089620 34 40 82 22 7 14 "Fam227b"
"11786" "chr2" 126587681 126588081 274 262 280 414 550 348 "Slc27a2"
"11787" "chr2" 126593846 126594246 46 31 63 80 53 67 "Hdc"
"11788" "chr2" 126594368 126595130 119 129 165 181 224 189 "Hdc"
"11789" "chr2" 126630013 126630413 112 102 122 244 204 102 "Gabpb1"
"11790" "chr2" 126665119 126665519 87 127 145 129 138 96 "Gabpb1"
"11791" "chr2" 126742242 126742642 2569 2585 3176 4431 3100 2441 "Usp8"
"11792" "chr2" 127140246 127141392 356 354 463 525 637 538 "Itpripl1"
"11793" "chr2" 127141472 127142277 292 345 442 483 718 407 "Itpripl1"
"11794" "chr2" 127189336 127189736 20 37 45 15 19 12 "1810024B03Rik"
"11795" "chr2" 127196107 127196781 173 210 253 292 224 214 "1810024B03Rik"
"11796" "chr2" 127198024 127200109 363 475 551 556 305 419 "1810024B03Rik"
"11797" "chr2" 127200131 127200531 65 83 98 108 71 98 "1810024B03Rik"
"11798" "chr2" 127203230 127203858 253 306 348 221 251 214 "1810024B03Rik"
"11799" "chr2" 127258693 127259093 180 177 253 157 165 133 "Tmem127"
"11800" "chr2" 127259314 127259714 109 113 182 81 78 84 "Tmem127"
"11801" "chr2" 127260115 127260515 118 134 179 88 115 94 "Tmem127"
"11802" "chr2" 127297195 127297595 368 376 437 679 536 297 "Stard7"
"11803" "chr2" 127457221 127457621 27 26 30 40 38 36 "Kcnip3"
"11804" "chr2" 127576491 127576891 104 89 91 101 52 77 "Zfp661"
"11805" "chr2" 127576903 127577869 343 341 360 565 543 403 "Zfp661"
"11806" "chr2" 127998569 127998969 0 0 0 1 10 0 "Acoxl"
"11807" "chr2" 128131249 128131649 94 131 112 146 204 159 "Bcl2l11"
"11808" "chr2" 128134917 128135317 363 453 490 871 1463 954 "Bcl2l11"
"11809" "chr2" 128158314 128158714 118 100 111 266 231 203 "Bcl2l11"
"11810" "chr2" 128611284 128611684 1065 1038 1109 648 463 384 "Anapc1"
"11811" "chr2" 128611885 128612509 552 541 598 276 245 132 "Anapc1"
"11812" "chr2" 128801138 128801933 120 124 141 136 165 134 "Mertk"
"11813" "chr2" 128851252 128851889 354 460 501 156 178 195 "Tmem87b"
"11814" "chr2" 128851996 128852623 547 580 729 191 294 280 "Tmem87b"
"11815" "chr2" 128967432 128967832 68 29 35 94 109 50 "Zc3h6"
"11816" "chr2" 128990931 128991331 27 26 63 88 50 25 "Zc3h6"
"11817" "chr2" 129016269 129016669 23 28 37 48 45 29 "Zc3h6"
"11818" "chr2" 129016805 129017205 33 38 53 51 37 18 "Zc3h6"
"11819" "chr2" 129092940 129093340 584 493 505 865 814 354 "Ttl"
"11820" "chr2" 129093466 129093866 223 222 234 283 200 162 "Ttl"
"11821" "chr2" 129125414 129125814 643 501 576 1378 1395 804 "Polr1b"
"11822" "chr2" 129125900 129126300 304 201 296 576 643 329 "Polr1b"
"11823" "chr2" 129208048 129208448 4508 4395 3816 2186 3328 3308 "Slc20a1"
"11824" "chr2" 129225025 129225425 52 33 33 102 39 26 "A730036I17Rik"
"11825" "chr2" 129232527 129232927 27 27 31 31 36 24 "A730036I17Rik"
"11826" "chr2" 129268271 129268671 135 140 120 244 132 131 "Ckap2l"
"11827" "chr2" 129268821 129269221 88 63 94 138 73 75 "Ckap2l"
"11828" "chr2" 129281888 129282288 282 283 278 533 274 330 "Ckap2l"
"11829" "chr2" 129284866 129285266 956 940 1047 1585 768 901 "Ckap2l"
"11830" "chr2" 129285770 129286170 820 747 835 1287 572 512 "Ckap2l"
"11831" "chr2" 129468377 129468777 44 38 36 3 10 5 "F830045P16Rik"
"11832" "chr2" 129630393 129630793 36 37 43 162 227 159 "Sirpa"
"11833" "chr2" 129688030 129688430 71 35 41 34 21 14 "Pdyn"
"11834" "chr2" 129810688 129811088 1220 1281 1538 1855 1666 1217 "Stk35"
"11835" "chr2" 129827732 129828132 174 137 200 204 189 139 "Stk35"
"11836" "chr2" 130048300 130048700 64 44 42 36 21 16 "Tgm3"
"11837" "chr2" 130100452 130100984 2 0 3 5 15 0 "AU015228"
"11838" "chr2" 130278988 130279388 4466 4428 4777 8160 6010 4634 "Nop56"
"11839" "chr2" 130278988 130279388 4466 4428 4777 8160 6010 4634 "Idh3b"
"11840" "chr2" 130423478 130424058 44 45 65 94 150 75 "Pced1a"
"11841" "chr2" 130565065 130565465 312 269 286 925 621 360 "Mrps26"
"11842" "chr2" 130591181 130591811 131 118 143 171 112 114 "Fastkd5"
"11843" "chr2" 130600054 130600454 258 268 302 449 264 205 "Fastkd5"
"11844" "chr2" 130613879 130614823 367 333 366 728 891 459 "Fastkd5"
"11845" "chr2" 130613879 130614823 367 333 366 728 891 459 "Ubox5"
"11846" "chr2" 130616200 130616600 174 159 161 259 175 158 "Fastkd5"
"11847" "chr2" 130616200 130616600 174 159 161 259 175 158 "Ubox5"
"11848" "chr2" 130634874 130635274 75 59 84 148 268 108 "Lzts3"
"11849" "chr2" 130635980 130636683 80 76 99 161 110 112 "Lzts3"
"11850" "chr2" 130803340 130803740 40 40 47 68 106 56 "Gm14057"
"11851" "chr2" 130803340 130803740 40 40 47 68 106 56 "4930402H24Rik"
"11852" "chr2" 130825418 130826087 33 34 66 28 38 50 "4930402H24Rik"
"11853" "chr2" 130874210 130875206 285 266 434 194 137 210 "A730017L22Rik"
"11854" "chr2" 130875353 130875753 11 10 28 18 15 10 "A730017L22Rik"
"11855" "chr2" 130878674 130879074 52 58 93 17 17 49 "A730017L22Rik"
"11856" "chr2" 130879134 130879705 95 95 117 61 33 54 "A730017L22Rik"
"11857" "chr2" 130880555 130880955 195 260 397 144 114 185 "A730017L22Rik"
"11858" "chr2" 131177645 131178875 1681 1444 1843 2935 2361 1005 "Cenpb"
"11859" "chr2" 131177645 131178875 1681 1444 1843 2935 2361 1005 "Mir103-2"
"11860" "chr2" 131178891 131179291 313 257 295 436 450 202 "Cenpb"
"11861" "chr2" 131178891 131179291 313 257 295 436 450 202 "Mir103-2"
"11862" "chr2" 131246365 131246765 232 214 267 422 411 250 "Mavs"
"11863" "chr2" 131246365 131246765 232 214 267 422 411 250 "Mir103-2"
"11864" "chr2" 131273939 131274339 218 231 263 330 271 124 "Mir103-2"
"11865" "chr2" 131273939 131274339 218 231 263 330 271 124 "Mir103-2"
"11866" "chr2" 131296206 131296606 107 98 135 160 92 55 "Pank2"
"11867" "chr2" 131296206 131296606 107 98 135 160 92 55 "Rnf24"
"11868" "chr2" 131302669 131303633 342 303 440 305 336 224 "Rnf24"
"11869" "chr2" 131302669 131303633 342 303 440 305 336 224 "Adra1d"
"11870" "chr2" 131936709 131937109 106 111 117 131 118 116 "Prnp"
"11871" "chr2" 131936709 131937109 106 111 117 131 118 116 "Prnd"
"11872" "chr2" 131994841 131995241 45 55 40 105 38 31 "Rassf2"
"11873" "chr2" 132750366 132750766 73 52 48 77 69 25 "1110034G24Rik"
"11874" "chr2" 132817875 132818275 260 289 361 254 358 280 "Mcm8"
"11875" "chr2" 132869459 132869859 88 61 82 223 259 335 "Lrrn4"
"11876" "chr2" 132869867 132870267 18 16 31 86 171 168 "Lrrn4"
"11877" "chr2" 132870288 132870688 97 109 135 331 297 465 "Lrrn4"
"11878" "chr2" 134508443 134508843 30 28 39 33 22 17 "Hao1"
"11879" "chr2" 134598560 134598960 117 136 144 296 409 131 "Tmx4"
"11880" "chr2" 135909459 135909859 109 127 119 94 129 81 "Plcb4"
"11881" "chr2" 136013034 136013434 538 588 534 717 461 429 "Plcb4"
"11882" "chr2" 136874302 136874702 43 48 53 70 82 15 "Mkks"
"11883" "chr2" 136881324 136881724 60 46 76 164 107 67 "Mkks"
"11884" "chr2" 136965592 136965992 20 33 29 36 40 40 "Slx4ip"
"11885" "chr2" 136967019 136967651 25 34 35 52 45 73 "Slx4ip"
"11886" "chr2" 136967655 136969090 18 11 31 20 43 29 "Slx4ip"
"11887" "chr2" 137068039 137068439 792 814 949 1111 1122 763 "Slx4ip"
"11888" "chr2" 137082967 137083367 988 922 1016 1389 1281 1272 "Jag1"
"11889" "chr2" 138284058 138284458 1172 1066 1323 2192 3152 1405 "Btbd3"
"11890" "chr2" 139523865 139524646 4 12 15 20 20 19 "Sptlc3"
"11891" "chr2" 140018717 140019117 368 445 456 1419 2698 1235 "Tasp1"
"11892" "chr2" 140120459 140121017 477 384 423 1029 521 411 "Esf1"
"11893" "chr2" 140164259 140164659 1171 1120 1192 2573 1599 1312 "Esf1"
"11894" "chr2" 140167901 140168462 1148 1004 1052 2582 1695 1155 "Esf1"
"11895" "chr2" 140419829 140420229 49 29 29 88 95 32 "Macrod2"
"11896" "chr2" 140542061 140542461 3 6 11 14 5 6 "Macrod2"
"11897" "chr2" 140624804 140625204 46 27 40 60 51 37 "Macrod2"
"11898" "chr2" 140659562 140660769 133 132 152 418 638 421 "Flrt3"
"11899" "chr2" 140659562 140660769 133 132 152 418 638 421 "Macrod2"
"11900" "chr2" 140688843 140689243 13 14 19 9 18 7 "Macrod2"
"11901" "chr2" 140752878 140754068 26 20 35 46 26 26 "Macrod2"
"11902" "chr2" 141103424 141103824 7 6 14 11 18 18 "Macrod2"
"11903" "chr2" 141128647 141129047 19 26 7 5 10 4 "Macrod2"
"11904" "chr2" 142619447 142619847 44 38 73 48 38 22 "Kif16b"
"11905" "chr2" 142663996 142664396 15 20 33 25 12 20 "Kif16b"
"11906" "chr2" 142711846 142712246 663 751 841 686 752 643 "Kif16b"
"11907" "chr2" 142712356 142713054 451 423 481 441 509 310 "Kif16b"
"11908" "chr2" 143947295 143947695 403 422 451 392 432 341 "Rrbp1"
"11909" "chr2" 143987840 143988240 233 254 331 303 338 356 "Rrbp1"
"11910" "chr2" 143988758 143989158 2180 2816 3173 4398 1364 3590 "Rrbp1"
"11911" "chr2" 143989636 143990300 3098 3914 4607 4224 4599 4364 "Rrbp1"
"11912" "chr2" 144271941 144272341 520 455 494 658 688 353 "Mgme1"
"11913" "chr2" 144279732 144280132 650 551 614 952 974 544 "Mgme1"
"11914" "chr2" 144305485 144305885 40 39 30 101 50 36 "Ovol2"
"11915" "chr2" 144373094 144373494 759 688 745 1371 1303 558 "Pet117"
"11916" "chr2" 144373094 144373494 759 688 745 1371 1303 558 "Csrp2bp"
"11917" "chr2" 144393898 144394381 1666 1951 1977 2830 3388 1678 "Csrp2bp"
"11918" "chr2" 144400498 144400898 68 65 69 105 57 40 "Csrp2bp"
"11919" "chr2" 144406933 144407333 484 334 416 878 575 392 "Csrp2bp"
"11920" "chr2" 144538630 144539260 710 671 751 1236 1163 747 "Polr3f"
"11921" "chr2" 144688758 144689158 55 79 55 139 89 146 "Dtd1"
"11922" "chr2" 145860094 145860494 47 27 36 67 58 23 "Rin2"
"11923" "chr2" 146223790 146224190 14 9 9 90 36 28 "Insm1"
"11924" "chr2" 146340273 146340673 15 20 26 14 6 5 "Ralgapa2"
"11925" "chr2" 146341957 146342357 685 772 841 971 1190 716 "Ralgapa2"
"11926" "chr2" 146884521 146884921 38 38 62 50 50 34 "Kiz"
"11927" "chr2" 146885024 146885424 28 17 38 39 14 16 "Kiz"
"11928" "chr2" 146889195 146889595 515 572 790 714 496 487 "Kiz"
"11929" "chr2" 146890802 146891202 80 90 124 91 94 47 "Kiz"
"11930" "chr2" 147289177 147289577 2 0 4 3 12 3 "Nkx2-2os"
"11931" "chr2" 147289177 147289577 2 0 4 3 12 3 "Nkx2-2os"
"11932" "chr2" 148675455 148675855 381 273 308 1061 656 275 "Nxt1"
"11933" "chr2" 148683603 148684003 71 73 56 106 126 57 "Gzf1"
"11934" "chr2" 148684213 148684870 962 925 1093 1583 1044 816 "Gzf1"
"11935" "chr2" 148690553 148690953 24 23 36 24 16 19 "Gzf1"
"11936" "chr2" 150116999 150117738 135 160 186 145 115 74 "Zfp120"
"11937" "chr2" 150117752 150118152 108 127 176 174 162 129 "Zfp120"
"11938" "chr2" 150123518 150123918 29 17 38 29 19 18 "Zfp120"
"11939" "chr2" 150191840 150192240 261 268 301 450 290 274 "Gm14139"
"11940" "chr2" 150192778 150193178 36 46 55 86 49 27 "Gm14139"
"11941" "chr2" 150238814 150239214 117 163 287 229 211 174 "Zfp937"
"11942" "chr2" 150239281 150239896 459 495 664 589 500 408 "Zfp937"
"11943" "chr2" 150240004 150240404 90 82 146 138 152 92 "Zfp937"
